accelerometer_z
9.754
9.749
9.753
9.746
9.753
9.756
9.76
9.75
9.748
9.757
9.752
9.753
9.748
9.753
9.751
9.754
9.754
9.752
9.754
9.749
9.751
9.754
9.744
9.751
9.754
9.758
9.759
9.749
9.748
9.753
9.757
9.741
9.752
9.746
9.741
9.751
9.747
9.753
9.745
9.73
9.758
9.754
9.75
9.759
9.748
9.746
9.748
9.753
9.756
9.751
9.755
9.755
9.746
9.744
9.753
9.742
9.75
9.759
9.753
9.757
9.752
9.738
9.756
9.763
9.735
9.737
9.751
9.753
9.75
9.743
9.753
9.742
9.747
9.755
9.762
9.747
9.755
9.757
9.755
9.742
9.729
9.736
9.741
9.738
9.74
9.749
9.75
9.743
9.751
9.753
9.741
9.747
9.757
9.742
9.751
9.746
9.742
9.753
9.747
9.757
9.749
9.749
9.75
9.747
9.746
9.746
9.755
9.747
9.742
9.747
9.744
9.741
9.741
9.741
9.743
9.755
9.747
9.748
9.755
9.739
9.744
9.752
9.741
9.746
9.755
9.758
9.753
9.751
9.751
9.754
9.754
9.744
9.748
9.753
9.748
9.74
9.749
9.746
9.744
9.747
9.747
9.756
9.749
9.744
9.748
9.749
9.75
9.742
9.737
9.742
9.75
9.757
9.758
9.754
9.756
9.756
9.744
9.76
9.748
9.763
9.748
9.747
9.752
9.746
9.74
9.736
9.752
9.75
9.745
9.756
9.758
9.746
9.745
9.744
9.744
9.747
9.758
9.758
9.75
9.75
9.745
9.758
9.748
9.759
9.752
9.742
9.753
9.763
9.761
9.763
9.76
9.753
9.75
9.754
9.745
9.746
9.667
9.659
9.858
9.666
9.761
9.93
9.825
9.711
9.716
9.758
9.75
9.736
9.743
9.746
9.746
9.752
9.753
9.738
9.737
9.757
9.749
9.76
9.751
9.749
9.751
9.749
9.753
9.75
9.747
9.745
9.75
9.741
9.744
9.769
9.774
9.753
9.759
9.73
9.752
9.769
9.759
9.721
9.712
9.747
9.766
9.775
9.751
9.729
9.716
9.731
9.757
9.761
9.767
9.755
9.743
9.719
9.717
9.733
9.812
9.902
9.676
9.721
9.733
9.749
9.751
9.749
9.747
9.751
9.748
9.75
9.75
9.753
9.749
9.743
9.743
9.748
9.76
9.748
9.74
9.735
9.736
9.739
9.751
9.742
9.757
9.746
9.746
9.742
9.735
9.818
9.918
9.655
9.751
9.755
9.776
9.774
9.742
9.715
9.719
9.728
9.749
9.768
9.754
9.753
9.74
9.732
9.726
9.735
9.751
9.758
9.758
9.767
9.756
9.75
9.734
9.736
9.733
9.725
9.73
9.692
9.566
9.658
9.74
9.725
9.731
9.754
9.744
9.747
9.758
9.754
9.744
9.741
9.743
9.747
9.747
9.766
9.753
9.743
9.752
9.738
9.741
9.753
9.741
9.746
9.748
9.745
9.753
9.737
9.741
9.741
9.739
9.738
9.744
9.735
9.742
9.75
9.746
9.745
9.746
9.752
9.751
9.744
9.737
9.737
9.739
9.752
9.756
9.748
9.74
9.752
9.744
9.751
9.76
9.746
9.74
9.751
9.751
9.754
9.756
9.755
9.751
9.751
9.748
9.74
9.746
9.751
9.74
9.753
9.753
9.745
9.745
9.732
9.746
9.75
9.746
9.755
9.758
9.754
9.739
9.747
9.746
9.751
9.753
9.746
9.754
9.757
9.749
9.754
9.754
9.745
9.742
9.747
9.75
9.753
9.754
9.744
9.746
9.743
9.749
9.745
9.74
9.74
9.746
9.742
9.746
9.752
9.751
9.759
9.739
9.745
9.748
9.744
9.751
9.756
9.732
9.747
9.756
9.738
9.747
9.74
9.739
9.747
9.753
9.759
9.758
9.749
9.745
9.751
9.749
9.75
9.748
9.751
9.748
9.744
9.749
9.737
9.746
9.757
9.737
9.742
9.756
9.756
9.742
9.753
9.748
9.743
9.767
9.754
9.742
9.755
9.744
9.758
9.761
9.752
9.752
9.75
9.749
9.751
9.751
9.747
9.746
9.745
9.747
9.755
9.758
9.758
9.753
9.749
9.752
9.755
9.747
9.744
9.739
9.762
9.749
9.748
9.743
9.732
9.752
9.748
9.753
9.747
9.752
9.743
9.746
9.742
9.748
9.749
9.75
9.75
9.744
9.501
9.75
9.894
9.87
9.771
9.667
9.731
9.771
9.83
9.761
9.727
9.709
9.763
9.782
9.762
9.719
9.714
9.733
9.747
9.764
9.763
9.761
9.728
9.723
9.722
9.734
9.748
9.755
9.764
9.758
9.746
9.734
9.724
9.728
9.738
9.746
9.747
9.765
9.776
9.745
9.762
9.739
9.732
9.732
9.732
9.728
9.753
9.752
9.764
9.759
9.756
9.738
9.727
9.724
9.726
9.723
9.742
9.756
9.76
9.765
9.755
9.744
9.735
9.735
9.717
9.716
9.734
9.748
9.759
9.76
9.75
9.742
9.732
9.716
9.717
9.733
9.763
9.759
9.752
9.769
