accelerometer_z
9.864
9.872
9.846
9.865
9.849
9.875
9.853
9.854
9.865
9.881
9.87
9.869
9.858
9.881
9.844
9.866
9.872
9.866
9.861
9.856
9.882
9.885
9.846
9.871
9.865
9.853
9.877
9.858
9.857
9.872
9.88
9.854
9.878
9.843
9.868
9.865
9.841
9.861
9.864
9.892
9.868
9.848
9.874
9.839
9.87
9.871
9.857
9.886
9.854
9.867
9.861
9.877
9.872
9.875
9.85
9.873
9.852
9.861
9.875
9.859
9.869
9.86
9.871
9.876
9.878
9.874
9.855
9.867
9.862
9.871
9.877
9.863
9.861
9.86
9.868
9.854
9.875
9.847
9.877
9.853
9.887
9.856
9.864
9.871
9.861
9.86
9.865
9.868
9.875
9.863
9.861
9.86
9.849
9.839
9.86
9.862
9.84
9.852
9.873
9.864
9.86
9.874
9.868
9.854
9.838
9.844
9.861
9.845
9.861
9.854
9.86
9.835
9.85
9.843
9.85
9.84
9.864
9.851
9.869
9.835
9.856
9.857
9.86
9.845
9.858
9.864
9.858
9.861
9.864
9.857
9.849
9.855
9.843
9.848
9.854
9.851
9.847
9.858
9.845
9.847
9.838
9.872
9.855
9.861
9.848
9.853
9.856
9.837
9.859
9.865
9.842
9.845
9.834
9.855
9.862
9.841
9.836
9.846
9.849
9.833
9.862
9.848
9.857
9.85
9.852
9.84
9.858
9.854
9.857
9.845
9.861
9.867
9.843
9.86
9.831
9.858
9.859
9.853
9.852
9.868
9.85
9.866
9.853
9.85
9.85
9.835
9.86
9.864
9.838
9.874
9.839
9.854
9.863
9.847
9.852
9.845
9.848
9.848
9.847
9.852
9.857
9.833
9.852
9.853
9.84
9.834
9.861
9.839
9.848
9.853
9.854
9.851
9.85
9.837
9.859
9.84
9.856
9.846
9.844
9.843
9.858
9.858
9.857
9.857
9.851
9.849
9.845
9.858
9.858
9.859
9.84
9.856
9.854
9.844
9.83
9.855
9.845
9.85
9.856
9.84
9.853
9.856
9.843
9.872
9.831
9.861
9.866
9.834
9.857
9.828
9.868
9.84
9.874
9.85
9.855
9.851
9.859
9.846
9.84
9.853
9.858
9.853
9.855
9.845
9.852
9.844
9.873
9.843
9.844
9.857
9.838
9.85
9.859
9.868
9.848
9.865
9.84
9.85
9.863
9.863
9.855
9.849
9.849
9.848
9.851
9.852
9.857
9.854
9.865
9.853
9.859
9.854
9.856
9.853
9.845
9.866
9.84
9.846
9.863
9.847
9.851
9.842
9.85
9.836
9.854
9.881
9.84
9.847
9.839
9.857
9.852
9.841
9.85
9.841
9.859
9.859
9.857
9.85
9.844
9.852
9.843
9.864
9.826
6.965
9.578
9.856
9.856
9.864
9.846
9.871
9.828
9.842
9.867
9.826
9.844
9.855
9.863
9.827
9.861
9.853
9.846
9.851
9.833
9.875
9.86
9.853
9.851
9.84
9.867
9.827
9.858
9.852
9.853
9.843
9.863
9.833
9.851
9.849
9.828
9.841
9.848
9.874
9.852
9.85
9.842
9.843
9.829
9.888
9.836
9.853
9.835
9.851
9.829
9.826
9.839
9.853
9.839
9.835
9.83
9.851
9.83
9.849
9.843
9.843
9.857
9.852
9.847
9.83
9.847
9.813
9.87
9.834
9.858
9.835
9.843
9.826
9.861
9.833
9.85
9.851
9.862
9.839
9.854
9.841
9.826
9.856
9.837
9.837
9.838
9.865
9.835
9.853
9.816
9.866
9.828
9.849
9.852
9.826
9.863
9.827
9.844
9.841
9.84
9.855
9.838
9.845
9.839
9.845
9.842
9.869
9.87
9.838
9.859
9.84
9.84
9.847
9.851
9.846
9.84
9.835
9.854
9.868
9.834
9.853
9.838
9.852
9.852
9.845
9.852
9.84
9.836
9.842
9.836
9.853
9.838
9.847
9.827
9.845
9.848
9.846
9.839
9.841
9.84
9.832
9.839
9.842
9.837
9.843
9.851
9.839
9.866
9.817
9.872
9.825
9.844
9.84
9.838
9.839
9.857
9.819
9.855
9.828
9.822
9.859
9.823
9.835
9.822
9.834
9.842
9.847
9.847
9.838
9.839
9.831
9.83
9.835
9.825
9.831
9.849
9.84
9.842
9.833
9.829
9.845
9.823
9.829
9.834
9.843
9.812
9.848
9.831
9.842
9.831
9.819
9.833
9.837
9.835
9.834
9.817
9.85
9.821
9.829
9.843
9.847
9.816
9.851
9.854
9.841
9.846
9.823
9.826
9.835
9.837
9.83
9.846
9.832
9.859
9.827
9.829
9.844
9.831
9.846
9.837
9.845
9.83
9.842
9.844
9.846
9.828
9.875
9.689
10.083
9.785
9.724
10.04
9.563
10.041
9.797
9.692
10.112
9.698
9.748
10.116
9.759
9.656
10.145
9.669
9.577
10.069
9.847
9.581
9.843
10.08
9.609
9.75
10.054
9.933
9.545
9.893
10.102
9.86
9.553
9.996
10.117
9.739
9.621
10.052
10.082
9.681
9.666
10.097
10.078
9.578
9.76
10.121
10.008
9.562
9.832
10.036
9.889
9.866
9.835
9.651
9.891
10.016
9.583
9.952
9.914
9.613
10.12
9.922
9.587
10.088
9.846
9.564
9.92
10.07
9.562
9.656
10.124
9.812
9.584
9.871
10.094
9.66
9.698
10.025
9.992
9.582
9.825
10.068
9.898
9.574
9.908
10.112
9.842
9.578
9.984
10.116
9.794
9.583
10.006
10.129
9.776
9.61
10.067
10.105
9.713
9.658
9.923
10.071
9.905
9.787
9.972
10.11
9.732
9.871
10.103
9.548
10.135
9.63
9.71
10.089
9.579
10.023
10.058
9.554
10.059
9.807
9.557
10.095
9.838
9.651
10.0
9.932
9.595
10.083
10.012
9.583
9.994
9.944
9.625
9.852
10.074
9.618
9.643
10.081
9.813
9.627
9.923
10.014
9.573
9.908
10.117
9.723
9.7
10.124
9.963
9.584
9.945
10.01
9.717
9.712
10.106
9.951
9.567
9.997
9.962
9.699
9.725
10.116
9.718
9.582
10.031
9.823
10.072
9.613
9.86
10.126
9.734
9.693
10.111
9.903
9.589
10.065
9.836
9.679
9.796
10.084
9.578
9.709
10.124
9.69
9.728
10.041
9.869
9.617
10.07
9.996
9.562
9.958
9.906
9.671
9.807
10.087
9.552
9.738
10.086
9.702
9.614
9.834
9.808
9.665
9.979
9.569
10.096
9.569
9.957
9.764
9.862
9.904
9.547
10.184
9.5
10.052
9.967
9.649
10.071
9.665
9.701
10.054
9.587
9.988
10.056
9.582
10.04
9.779
9.583
10.073
9.73
9.817
10.027
9.748
9.753
10.083
9.668
9.822
10.058
9.556
9.846
10.021
9.586
10.033
10.037
9.596
10.023
9.848
9.599
10.003
9.909
9.535
9.804
9.864
9.85
9.86
9.824
9.871
9.81
9.871
9.836
9.837
9.828
9.841
9.851
9.852
9.855
9.857
9.857
9.838
9.859
9.848
9.827
9.836
9.849
9.837
9.852
9.838
9.849
9.844
9.826
9.866
9.829
9.859
9.837
9.848
9.857
9.844
9.861
9.852
9.837
9.857
9.848
9.869
9.824
9.871
9.832
9.854
9.839
9.838
9.839
9.849
9.852
9.844
9.848
9.848
9.846
9.846
9.869
9.825
9.845
9.833
9.856
9.86
9.846
9.841
9.843
9.851
9.848
9.851
9.842
9.839
9.849
9.858
9.855
9.836
9.859
9.836
9.874
9.818
9.854
9.832
9.853
9.854
9.849
9.841
9.84
9.835
9.86
9.871
9.851
9.858
9.843
9.839
9.835
9.863
9.828
9.863
9.826
9.868
9.849
9.858
9.849
9.85
9.824
9.865
9.833
9.867
9.849
9.852
9.853
9.843
9.857
9.838
9.863
9.842
9.853
9.848
9.861
9.844
9.851
9.856
9.849
9.864
9.846
9.831
9.854
9.844
9.862
9.85
9.847
9.829
9.85
9.85
9.837
9.842
9.853
9.836
9.858
9.841
9.846
9.857
9.833
9.849
9.852
9.858
9.846
9.857
9.842
9.825
9.856
9.847
9.842
9.859
9.834
9.883
9.856
9.846
9.869
9.825
9.874
9.841
9.857
9.847
9.858
9.851
9.852
9.841
9.849
9.852
9.847
9.846
9.855
9.853
9.863
9.85
9.86
9.855
9.859
9.846
9.843
9.854
9.835
9.858
9.851
9.869
9.859
9.863
9.851
9.857
9.844
9.849
9.851
9.852
9.861
9.843
9.849
9.856
9.851
9.863
9.864
9.861
9.85
9.848
9.842
9.843
9.84
9.859
9.848
9.859
9.849
9.841
9.859
9.843
9.855
9.833
9.86
9.841
9.856
9.847
9.855
9.84
9.845
9.855
9.85
9.862
9.86
9.856
9.843
9.868
9.841
9.846
9.847
9.855
9.841
9.86
9.855
9.837
9.857
9.883
9.842
9.863
9.827
9.845
9.863
9.858
9.832
9.848
9.846
9.847
9.875
9.858
9.848
9.854
9.847
9.838
9.834
9.849
9.86
9.84
9.866
9.859
9.843
9.844
9.842
9.846
9.836
9.877
9.845
9.864
9.855
9.861
9.845
9.862
9.86
9.852
9.843
9.845
9.845
9.857
9.769
10.079
10.098
9.583
10.123
9.554
10.136
9.541
10.104
9.632
10.043
9.69
9.698
10.062
9.59
10.062
9.756
9.827
9.994
9.578
10.042
9.781
9.769
10.127
9.671
9.873
9.989
9.595
10.009
9.884
9.632
10.054
9.814
9.689
10.107
9.721
9.794
10.074
9.575
9.85
10.022
9.584
10.098
9.947
9.601
10.128
9.662
9.647
10.113
9.648
9.905
10.139
9.604
9.969
9.948
9.582
9.988
9.909
9.633
10.038
9.85
9.674
10.117
9.788
9.744
10.084
9.716
9.832
10.031
9.566
9.932
9.945
9.606
10.105
9.83
9.684
10.107
9.597
9.782
10.033
9.595
10.071
9.947
9.632
10.096
9.665
9.66
10.105
9.634
9.615
9.933
9.923
9.583
10.025
9.828
9.718
10.085
9.689
9.809
10.029
9.618
9.931
9.948
9.629
10.06
9.755
9.735
10.078
9.676
9.834
10.022
9.614
9.917
9.942
9.619
10.023
9.81
9.752
10.064
9.638
9.892
9.975
9.615
10.028
9.812
9.73
10.081
9.659
9.891
9.952
9.625
10.038
9.771
9.787
10.05
9.597
9.992
9.838
9.734
10.091
9.652
9.918
9.907
9.582
10.083
9.693
9.905
10.11
9.568
10.099
9.684
9.68
10.095
9.571
10.095
9.88
9.687
10.093
9.646
9.938
9.885
9.676
10.124
9.624
9.988
9.823
9.583
10.131
9.583
10.047
9.976
9.667
10.09
9.58
9.946
9.854
9.755
10.043
9.585
10.062
9.703
9.894
10.098
9.576
10.104
9.609
9.813
9.976
9.652
10.104
9.613
10.029
9.76
9.849
10.091
9.585
10.129
9.598
9.85
9.913
9.727
10.027
9.604
10.049
9.674
9.728
10.046
9.623
10.116
9.69
9.983
9.77
9.863
10.066
9.621
10.11
9.589
9.935
9.848
9.797
9.966
9.594
10.127
9.597
10.073
9.891
9.753
10.003
9.648
10.105
9.606
10.05
9.69
9.722
10.021
9.634
10.101
9.64
10.037
9.73
9.932
10.037
9.637
10.104
9.589
9.993
9.783
9.894
9.828
9.868
9.871
9.849
9.862
9.854
9.856
9.847
9.857
9.877
9.879
9.864
9.847
9.875
9.865
9.854
9.849
9.862
9.877
9.871
9.839
9.846
9.857
9.864
9.861
9.87
9.859
9.869
9.84
9.877
9.837
9.876
9.865
9.851
9.872
9.854
9.865
9.869
9.866
9.863
9.85
9.877
9.846
9.857
9.858
9.842
9.86
9.871
9.86
9.848
9.868
9.856
9.856
9.871
9.869
9.864
9.865
9.859
9.844
9.854
9.858
9.862
9.865
9.848
9.847
9.859
9.845
9.863
9.847
9.862
9.862
9.859
9.851
9.856
9.844
9.852
9.872
9.849
9.866
9.876
9.863
9.839
9.863
9.864
9.855
9.869
9.84
9.859
9.847
9.866
9.86
9.843
9.873
9.858
9.871
9.844
9.857
9.847
9.857
9.841
9.885
9.849
9.856
9.859
9.856
9.861
9.851
9.852
9.853
9.864
9.875
9.861
9.851
9.862
9.848
9.845
9.856
9.855
9.857
9.855
9.853
9.858
9.879
9.834
9.869
9.86
9.846
9.861
9.842
9.851
9.855
9.874
9.87
9.84
9.848
9.857
9.858
9.847
9.854
9.847
9.842
9.863
9.86
9.857
9.843
9.842
9.853
9.867
9.864
9.856
9.853
9.841
9.843
9.86
9.872
9.851
9.859
9.849
9.854
9.861
9.838
9.857
9.852
9.858
9.862
9.847
9.84
9.852
9.843
9.879
9.842
9.852
9.851
9.861
9.849
9.863
9.855
9.865
9.85
9.867
9.854
9.842
9.864
9.866
9.854
9.846
9.866
9.862
9.849
9.855
9.869
9.842
9.864
9.852
9.842
9.852
9.849
9.861
9.847
9.872
9.841
9.871
9.846
9.859
9.853
9.858
9.87
9.859
9.868
9.863
9.856
9.852
9.854
9.867
9.846
9.86
9.855
9.874
9.85
9.857
9.854
9.871
9.858
9.856
9.854
9.853
9.861
9.844
9.877
9.857
9.868
9.829
9.87
9.857
9.851
9.857
9.837
9.845
9.852
9.843
9.866
9.841
9.863
9.849
9.863
9.857
9.855
9.857
9.838
9.868
9.852
9.865
9.857
9.862
9.86
9.853
9.866
9.861
9.85
9.851
9.854
9.865
9.852
9.866
9.854
9.864
9.862
9.84
9.86
9.852
9.854
9.866
9.876
9.843
9.851
9.866
9.878
9.835
9.887
9.848
9.875
9.864
9.853
9.859
9.854
9.88
9.87
9.87
9.869
9.868
9.853
9.862
9.853
9.856
9.851
9.881
9.86
9.854
9.848
9.868
9.857
9.879
9.837
9.874
9.865
9.867
9.856
9.843
9.863
9.85
9.871
9.863
9.857
9.862
9.855
9.836
9.857
9.851
9.859
9.849
9.849
9.858
9.871
9.839
9.866
9.859
9.861
9.856
9.861
9.869
9.858
9.85
9.856
9.866
9.852
9.869
9.875
9.853
9.862
9.864
9.875
9.842
9.858
9.866
9.846
9.856
9.848
9.857
9.844
9.875
9.841
9.866
9.839
9.857
9.868
9.867
9.865
9.857
9.871
9.845
9.868
9.864
9.867
9.852
9.877
9.849
9.864
9.843
9.868
9.858
9.854
9.856
9.855
9.854
9.856
9.862
9.85
9.845
9.87
9.855
9.86
9.86
9.861
9.853
9.873
9.859
9.872
9.839
9.849
9.872
9.853
9.866
9.858
9.852
9.846
9.865
9.852
9.879
9.853
9.867
9.859
9.863
9.867
9.865
9.859
9.866
9.869
9.853
9.858
9.856
9.865
9.863
9.855
9.85
9.851
9.854
9.864
9.858
9.861
9.86
9.869
9.858
9.879
9.85
9.863
9.847
9.862
9.865
9.84
9.873
9.863
9.854
9.858
9.852
9.858
9.859
9.848
9.873
9.852
9.874
9.865
9.862
9.862
9.857
9.862
9.857
9.864
9.871
9.851
9.847
9.856
9.846
9.856
9.85
9.85
9.855
9.871
9.834
9.877
9.862
9.873
9.827
9.852
9.854
9.861
9.868
9.862
9.864
9.847
9.852
9.872
9.862
9.858
9.861
9.879
9.856
9.864
9.865
9.859
9.859
9.869
9.869
9.851
9.854
9.866
9.859
9.867
9.858
9.862
9.861
9.855
9.863
9.847
9.857
9.868
9.856
9.862
9.847
9.864
9.844
9.879
9.857
9.86
9.863
9.846
9.852
9.872
9.864
9.877
9.857
9.859
9.853
9.869
9.861
9.865
9.86
9.862
9.848
9.855
9.865
9.879
9.855
9.866
9.87
9.809
9.854
9.856
9.851
9.856
9.865
9.863
9.856
9.851
9.859
9.851
9.846
9.855
9.852
9.858
9.872
9.84
9.885
9.861
9.859
9.834
9.85
9.866
9.847
9.991
9.855
9.855
9.854
9.867
9.867
9.85
9.84
9.871
9.842
9.831
9.843
9.852
9.841
9.87
9.845
9.858
9.862
9.854
9.855
9.85
9.876
9.858
9.869
9.839
9.863
9.862
9.877
9.816
9.803
9.728
9.949
9.804
9.91
9.826
9.857
9.772
9.861
9.861
9.894
9.864
9.861
9.836
9.846
9.875
9.849
9.885
9.819
9.874
9.84
9.846
9.857
9.834
9.84
9.84
9.84
9.863
9.819
9.857
9.828
9.843
9.827
9.835
9.839
9.823
9.84
9.82
9.837
9.831
9.836
9.836
9.821
9.815
9.819
9.826
9.841
9.817
9.822
9.806
9.794
9.814
9.82
9.814
9.823
9.792
9.807
9.827
9.812
9.813
9.816
9.803
9.837
9.793
9.805
9.799
9.82
9.82
9.803
9.81
9.805
9.818
9.802
9.805
9.796
9.806
9.783
9.82
9.77
9.808
9.806
9.806
9.806
9.811
9.796
9.796
9.831
9.795
9.821
9.825
9.794
9.805
9.792
9.813
9.792
9.794
9.822
9.799
9.812
9.801
9.808
9.808
9.804
9.788
9.816
9.828
9.807
9.815
9.815
9.823
9.8
9.829
9.8
9.833
9.819
9.852
9.821
9.839
9.823
9.836
9.848
9.847
9.832
9.846
9.843
9.829
9.852
9.837
9.854
9.838
9.847
9.854
9.844
9.851
9.886
9.831
9.871
9.832
9.798
9.845
9.841
9.851
9.792
9.882
9.844
9.901
9.83
9.858
9.856
9.718
9.891
9.804
9.869
9.808
9.906
9.86
9.894
9.899
9.758
9.919
9.848
9.854
9.828
9.834
9.894
9.87
9.842
9.859
9.869
9.871
9.928
7.026
9.572
9.969
9.865
9.878
9.86
9.872
9.881
9.87
9.839
9.871
9.849
9.846
9.81
9.848
9.915
9.866
9.902
9.864
9.888
9.884
9.79
9.896
9.869
9.807
9.894
9.954
9.555
9.858
9.871
9.865
9.889
9.88
9.892
9.888
9.865
9.881
9.876
9.884
9.879
9.877
9.89
9.876
9.893
9.867
9.869
9.884
9.873
9.87
9.874
9.887
9.869
9.873
9.88
9.878
9.855
9.86
9.863
9.87
9.861
9.853
9.863
9.855
9.845
9.884
9.866
9.86
9.853
9.847
9.849
9.848
9.848
9.852
9.86
9.851
9.85
9.85
9.444
9.028
9.716
9.828
10.451
9.792
9.9
9.616
9.716
9.924
9.847
9.978
9.783
9.867
9.795
9.837
9.866
9.835
9.878
9.827
9.879
9.865
9.852
9.874
9.84
9.866
9.862
9.86
9.848
9.85
9.837
9.827
9.858
9.843
9.857
9.85
9.867
9.849
9.831
9.844
9.855
9.856
9.858
9.842
9.859
9.854
9.868
9.826
9.866
9.854
9.857
9.837
9.856
9.852
9.859
9.855
9.85
9.84
9.836
9.855
9.856
9.847
9.843
9.877
9.845
9.862
9.836
9.845
9.854
9.864
9.833
9.863
9.855
9.845
9.848
9.874
9.841
9.843
9.851
9.857
9.836
9.839
9.853
9.838
9.839
9.848
9.857
9.831
9.848
9.837
9.852
9.834
9.847
9.836
9.839
9.842
9.847
9.849
9.844
9.843
9.855
9.855
9.847
9.843
9.839
9.852
9.85
9.839
9.848
9.858
9.841
9.86
9.84
9.849
9.833
9.85
9.829
9.894
9.845
9.856
9.817
9.843
9.812
9.878
9.839
9.855
9.848
9.844
9.852
9.838
9.862
9.856
9.842
9.848
9.849
9.848
9.833
9.851
9.859
9.855
9.832
9.855
9.849
9.856
9.851
9.837
9.875
9.843
9.835
9.839
9.858
9.848
9.857
9.856
9.865
9.838
9.856
9.851
9.843
9.849
9.833
9.865
9.837
9.863
9.84
9.851
9.839
9.848
9.885
9.824
9.847
9.839
9.849
9.831
9.844
9.851
9.859
9.84
9.842
9.842
9.855
9.84
9.852
9.831
9.861
9.831
9.846
9.837
9.85
9.85
9.848
9.853
9.841
9.857
9.846
9.842
9.847
9.863
9.832
9.823
9.921
9.881
9.86
9.863
9.814
9.862
9.846
9.861
9.847
9.837
9.856
9.835
9.844
9.862
9.856
9.843
9.857
9.849
9.868
9.839
9.849
9.86
9.857
9.839
9.867
9.843
9.857
9.854
9.845
9.852
9.855
9.831
9.846
9.843
9.864
9.851
9.861
9.843
9.848
9.848
9.853
9.853
9.845
9.843
9.855
9.858
9.847
9.849
9.841
9.863
9.863
9.859
9.856
9.861
9.85
9.854
9.867
9.865
9.859
9.873
9.861
9.856
9.842
9.878
9.857
9.882
9.864
9.85
9.875
9.838
9.875
9.852
9.863
9.851
9.854
9.861
9.856
9.858
9.85
9.863
9.856
9.841
